keyword,type,date,index
豆油期货,all,2011-08-18,102
豆油期货,pc,2011-08-18,102
豆油期货,wise,2011-08-18,0
豆油期货,all,2011-08-19,101
豆油期货,pc,2011-08-19,101
豆油期货,wise,2011-08-19,0
豆油期货,all,2011-08-20,91
豆油期货,pc,2011-08-20,91
豆油期货,wise,2011-08-20,0
豆油期货,all,2011-08-21,87
豆油期货,pc,2011-08-21,87
豆油期货,wise,2011-08-21,0
豆油期货,all,2011-08-22,155
豆油期货,pc,2011-08-22,97
豆油期货,wise,2011-08-22,58
豆油期货,all,2011-08-23,177
豆油期货,pc,2011-08-23,116
豆油期货,wise,2011-08-23,61
豆油期货,all,2011-08-24,171
豆油期货,pc,2011-08-24,110
豆油期货,wise,2011-08-24,61
豆油期货,all,2011-08-25,150
豆油期货,pc,2011-08-25,93
豆油期货,wise,2011-08-25,57
豆油期货,all,2011-08-26,182
豆油期货,pc,2011-08-26,121
豆油期货,wise,2011-08-26,61
豆油期货,all,2011-08-27,89
豆油期货,pc,2011-08-27,89
豆油期货,wise,2011-08-27,0
豆油期货,all,2011-08-28,137
豆油期货,pc,2011-08-28,74
豆油期货,wise,2011-08-28,63
豆油期货,all,2011-08-29,191
豆油期货,pc,2011-08-29,131
豆油期货,wise,2011-08-29,60
豆油期货,all,2011-08-30,156
豆油期货,pc,2011-08-30,95
豆油期货,wise,2011-08-30,61
豆油期货,all,2011-08-31,162
豆油期货,pc,2011-08-31,104
豆油期货,wise,2011-08-31,58
豆油期货,all,2011-09-01,162
豆油期货,pc,2011-09-01,93
豆油期货,wise,2011-09-01,69
豆油期货,all,2011-09-02,153
豆油期货,pc,2011-09-02,87
豆油期货,wise,2011-09-02,66
豆油期货,all,2011-09-03,135
豆油期货,pc,2011-09-03,72
豆油期货,wise,2011-09-03,63
豆油期货,all,2011-09-04,139
豆油期货,pc,2011-09-04,82
豆油期货,wise,2011-09-04,57
豆油期货,all,2011-09-05,191
豆油期货,pc,2011-09-05,125
豆油期货,wise,2011-09-05,66
豆油期货,all,2011-09-06,174
豆油期货,pc,2011-09-06,114
豆油期货,wise,2011-09-06,60
豆油期货,all,2011-09-07,177
豆油期货,pc,2011-09-07,120
豆油期货,wise,2011-09-07,57
豆油期货,all,2011-09-08,167
豆油期货,pc,2011-09-08,106
豆油期货,wise,2011-09-08,61
豆油期货,all,2011-09-09,149
豆油期货,pc,2011-09-09,91
豆油期货,wise,2011-09-09,58
豆油期货,all,2011-09-10,70
豆油期货,pc,2011-09-10,70
豆油期货,wise,2011-09-10,0
豆油期货,all,2011-09-11,134
豆油期货,pc,2011-09-11,76
豆油期货,wise,2011-09-11,58
豆油期货,all,2011-09-12,95
豆油期货,pc,2011-09-12,95
豆油期货,wise,2011-09-12,0
豆油期货,all,2011-09-13,188
豆油期货,pc,2011-09-13,131
豆油期货,wise,2011-09-13,57
豆油期货,all,2011-09-14,160
豆油期货,pc,2011-09-14,93
豆油期货,wise,2011-09-14,67
豆油期货,all,2011-09-15,153
豆油期货,pc,2011-09-15,95
豆油期货,wise,2011-09-15,58
豆油期货,all,2011-09-16,108
豆油期货,pc,2011-09-16,108
豆油期货,wise,2011-09-16,0
豆油期货,all,2011-09-17,137
豆油期货,pc,2011-09-17,76
